"module name","license","repository"
"compute-scroll-into-view@1.0.13","MIT","https://github.com/stipsan/compute-scroll-into-view"
"concat-map@0.0.1","MIT","https://github.com/substack/node-concat-map"
"concat-stream@1.6.2","MIT","https://github.com/maxogden/concat-stream"
"confusing-browser-globals@1.0.9","MIT","https://github.com/facebook/create-react-app"
"connect-history-api-fallback@1.6.0","MIT","https://github.com/bripkens/connect-history-api-fallback"
"console-browserify@1.2.0","MIT","https://github.com/browserify/console-browserify"
"console-control-strings@1.1.0","ISC","https://github.com/iarna/console-control-strings"
"constants-browserify@1.0.0","MIT","https://github.com/juliangruber/constants-browserify"
"contains-path@0.1.0","MIT","https://github.com/jonschlinkert/contains-path"
"content-disposition@0.5.2","MIT","https://github.com/jshttp/content-disposition"
"content-disposition@0.5.3","MIT","https://github.com/jshttp/content-disposition"
"content-type@1.0.4","MIT","https://github.com/jshttp/content-type"
"convert-source-map@0.3.5","MIT","https://github.com/thlorenz/convert-source-map"
"convert-source-map@1.7.0","MIT","https://github.com/thlorenz/convert-source-map"
"cookie-signature@1.0.6","MIT","https://github.com/visionmedia/node-cookie-signature"
"cookie@0.4.0","MIT","https://github.com/jshttp/cookie"
"copy-concurrently@1.0.5","ISC","https://github.com/npm/copy-concurrently"
"copy-descriptor@0.1.1","MIT","https://github.com/jonschlinkert/copy-descriptor"
"copy-webpack-plugin@5.1.1","MIT","https://github.com/webpack-contrib/copy-webpack-plugin"
"core-js-compat@3.6.5","MIT","https://github.com/zloirock/core-js"
"core-js-pure@3.6.5","MIT","https://github.com/zloirock/core-js"
"core-js@2.6.11","MIT","https://github.com/zloirock/core-js"
"core-js@3.6.5","MIT","https://github.com/zloirock/core-js"
"core-util-is@1.0.2","MIT","https://github.com/isaacs/core-util-is"
"cosmiconfig@5.2.1","MIT","https://github.com/davidtheclark/cosmiconfig"
"cosmiconfig@6.0.0","MIT","https://github.com/davidtheclark/cosmiconfig"
"create-ecdh@4.0.3","MIT","https://github.com/crypto-browserify/createECDH"
"create-hash@1.2.0","MIT","https://github.com/crypto-browserify/createHash"
"create-hmac@1.1.7","MIT","https://github.com/crypto-browserify/createHmac"
"create-react-context@0.3.0","MIT","https://github.com/thejameskyle/create-react-context"
"cross-spawn@3.0.1","MIT","https://github.com/IndigoUnited/node-cross-spawn"
"cross-spawn@5.1.0","MIT","https://github.com/IndigoUnited/node-cross-spawn"
"cross-spawn@6.0.5","MIT","https://github.com/moxystudio/node-cross-spawn"
"cross-spawn@7.0.1","MIT","https://github.com/moxystudio/node-cross-spawn"
"cross-spawn@7.0.3","MIT","https://github.com/moxystudio/node-cross-spawn"
"crypt@0.0.2","BSD-3-Clause","https://github.com/pvorb/node-crypt"
"crypto-browserify@3.12.0","MIT","https://github.com/crypto-browserify/crypto-browserify"
"crypto-random-string@1.0.0","MIT","https://github.com/sindresorhus/crypto-random-string"
"css-blank-pseudo@0.1.4","CC0-1.0","https://github.com/csstools/css-blank-pseudo"
"css-color-keywords@1.0.0","ISC","https://github.com/sonicdoe/css-color-keywords"
"css-color-names@0.0.4","MIT","https://github.com/bahamas10/css-color-names"
"css-declaration-sorter@4.0.1","MIT","https://github.com/Siilwyn/css-declaration-sorter"
"css-has-pseudo@0.10.0","CC0-1.0","https://github.com/csstools/css-has-pseudo"
"css-initials@0.3.1","ISC","https://github.com/iamstarkov/initize"
"css-loader@3.4.2","MIT","https://github.com/webpack-contrib/css-loader"
"css-prefers-color-scheme@3.1.1","CC0-1.0","https://github.com/csstools/css-prefers-color-scheme"
"css-select-base-adapter@0.1.1","MIT","https://github.com/nrkn/css-select-base-adapter"
"css-select@1.2.0","BSD*","https://github.com/fb55/css-select"
"css-select@2.1.0","BSD-2-Clause","https://github.com/fb55/css-select"
"css-to-react-native@3.0.0","MIT","https://github.com/styled-components/css-to-react-native"
"css-tree@1.0.0-alpha.37","MIT","https://github.com/csstree/csstree"
"css-tree@1.0.0-alpha.39","MIT","https://github.com/csstree/csstree"
"css-what@2.1.3","BSD-2-Clause","https://github.com/fb55/css-what"
"css-what@3.2.1","BSD-2-Clause","https://github.com/fb55/css-what"
"css.escape@1.5.1","MIT","https://github.com/mathiasbynens/CSS.escape"
"css@2.2.4","MIT","https://github.com/reworkcss/css"
"cssdb@4.4.0","CC0-1.0","https://github.com/csstools/cssdb"
"cssesc@2.0.0","MIT","https://github.com/mathiasbynens/cssesc"
"cssesc@3.0.0","MIT","https://github.com/mathiasbynens/cssesc"
"cssnano-preset-default@4.0.7","MIT","https://github.com/cssnano/cssnano"
"cssnano-util-get-arguments@4.0.0","MIT","https://github.com/cssnano/cssnano"
"cssnano-util-get-match@4.0.0","MIT","https://github.com/cssnano/cssnano"
"cssnano-util-raw-cache@4.0.1","MIT","https://github.com/cssnano/cssnano"
"cssnano-util-same-parent@4.0.1","MIT","https://github.com/cssnano/cssnano"
"cssnano@4.1.10","MIT","https://github.com/cssnano/cssnano"
"csso@4.0.3","MIT","https://github.com/css/csso"
"cssom@0.3.8","MIT","https://github.com/NV/CSSOM"
"cssstyle@1.4.0","MIT","https://github.com/jsakas/CSSStyleDeclaration"
"csstype@2.6.10","MIT","https://github.com/frenic/csstype"
"currently-unhandled@0.4.1","MIT","https://github.com/jamestalmage/currently-unhandled"
"customize-cra@0.9.1","MIT","https://github.com/arackaf/customize-cra"
"cyclist@1.0.1","MIT","https://github.com/mafintosh/cyclist"
"cypress@4.8.0","MIT","https://github.com/cypress-io/cypress"
"d3-array@1.2.4","BSD-3-Clause","https://github.com/d3/d3-array"
"d3-collection@1.0.7","BSD-3-Clause","https://github.com/d3/d3-collection"
"d3-color@1.4.1","BSD-3-Clause","https://github.com/d3/d3-color"
"d3-contour@1.3.2","BSD-3-Clause","https://github.com/d3/d3-contour"
"d3-format@1.4.4","BSD-3-Clause","https://github.com/d3/d3-format"
"d3-geo@1.12.0","BSD-3-Clause","https://github.com/d3/d3-geo"
"d3-hexbin@0.2.2","BSD-3-Clause","https://github.com/d3/d3-hexbin"
"d3-hierarchy@1.1.9","BSD-3-Clause","https://github.com/d3/d3-hierarchy"
"d3-interpolate@1.4.0","BSD-3-Clause","https://github.com/d3/d3-interpolate"
"d3-path@1.0.9","BSD-3-Clause","https://github.com/d3/d3-path"
"d3-sankey@0.7.1","BSD-3-Clause","https://github.com/d3/d3-sankey"
"d3-scale@1.0.7","BSD-3-Clause","https://github.com/d3/d3-scale"
"d3-shape@1.3.7","BSD-3-Clause","https://github.com/d3/d3-shape"
"d3-time-format@2.2.3","BSD-3-Clause","https://github.com/d3/d3-time-format"
"d3-time@1.1.0","BSD-3-Clause","https://github.com/d3/d3-time"
"d3-voronoi@1.1.4","BSD-3-Clause","https://github.com/d3/d3-voronoi"
"d@1.0.1","ISC","https://github.com/medikoo/d"
"damerau-levenshtein@1.0.6","BSD-2-Clause","https://github.com/tad-lispy/node-damerau-levenshtein"
"dashdash@1.14.1","MIT","https://github.com/trentm/node-dashdash"
"data-urls@1.1.0","MIT","https://github.com/jsdom/data-urls"
"date-fns@1.30.1","MIT","https://github.com/date-fns/date-fns"
"date-fns@2.12.0","MIT","https://github.com/date-fns/date-fns"
"deasync@0.1.19","MIT","https://github.com/abbr/deasync"
"debug@2.6.9","MIT","https://github.com/visionmedia/debug"
"debug@3.2.6","MIT","https://github.com/visionmedia/debug"
"debug@4.1.1","MIT","https://github.com/visionmedia/debug"
"debuglog@1.0.1","MIT","https://github.com/sam-github/node-debuglog"
"decamelize-keys@1.1.0","MIT","https://github.com/dsblv/decamelize-keys"
"decamelize@1.2.0","MIT","https://github.com/sindresorhus/decamelize"
"decode-uri-component@0.2.0","MIT","https://github.com/SamVerschueren/decode-uri-component"
"dedent@0.7.0","MIT","https://github.com/dmnd/dedent"
"deep-diff@0.3.8","MIT","https://github.com/flitbit/diff"
"deep-equal@1.1.1","MIT","https://github.com/substack/node-deep-equal"
"deep-extend@0.6.0","MIT","https://github.com/unclechu/node-deep-extend"
"deep-is@0.1.3","MIT","https://github.com/thlorenz/deep-is"
"default-gateway@4.2.0","BSD-2-Clause","https://github.com/silverwind/default-gateway"
"defaults@1.0.3","MIT","https://github.com/tmpvar/defaults"
"define-properties@1.1.3","MIT","https://github.com/ljharb/define-properties"
"define-property@0.2.5","MIT","https://github.com/jonschlinkert/define-property"
"define-property@1.0.0","MIT","https://github.com/jonschlinkert/define-property"
"define-property@2.0.2","MIT","https://github.com/jonschlinkert/define-property"
"del@4.1.1","MIT","https://github.com/sindresorhus/del"
"delayed-stream@1.0.0","MIT","https://github.com/felixge/node-delayed-stream"
"delegate@3.2.0","MIT","https://github.com/zenorocha/delegate"
"delegates@1.0.0","MIT","https://github.com/visionmedia/node-delegates"
"depd@1.1.2","MIT","https://github.com/dougwilson/nodejs-depd"
"des.js@1.0.1","MIT","https://github.com/indutny/des.js"
"destroy@1.0.4","MIT","https://github.com/stream-utils/destroy"
"detect-file@1.0.0","MIT","https://github.com/doowb/detect-file"
"detect-newline@2.1.0","MIT","https://github.com/sindresorhus/detect-newline"
"detect-node@2.0.4","ISC","https://github.com/iliakan/detect-node"
"detect-port-alt@1.1.6","MIT","https://github.com/node-modules/detect-port"
"dezalgo@1.0.3","ISC","https://github.com/npm/dezalgo"
"diff-sequences@24.9.0","MIT","https://github.com/facebook/jest"
"diffie-hellman@5.0.3","MIT","https://github.com/crypto-browserify/diffie-hellman"
"dir-glob@2.0.0","MIT","https://github.com/kevva/dir-glob"
"dir-glob@2.2.2","MIT","https://github.com/kevva/dir-glob"
"dir-glob@3.0.1","MIT","https://github.com/kevva/dir-glob"
"dlv@1.1.3","MIT","https://github.com/developit/dlv"
"dns-equal@1.0.0","MIT","https://github.com/watson/dns-equal"
"dns-packet@1.3.1","MIT","https://github.com/mafintosh/dns-packet"
"dns-txt@2.0.2","MIT","https://github.com/watson/dns-txt"
"doctrine@1.5.0","BSD","https://github.com/eslint/doctrine"
"doctrine@2.1.0","Apache-2.0","https://github.com/eslint/doctrine"
"doctrine@3.0.0","Apache-2.0","https://github.com/eslint/doctrine"
"dom-accessibility-api@0.3.0","MIT","https://github.com/eps1lon/dom-accessibility-api"
"dom-converter@0.2.0","MIT","https://github.com/AriaMinaei/dom-converter"
"dom-helpers@5.1.4","MIT","https://github.com/react-bootstrap/dom-helpers"
"dom-serializer@0.2.2","MIT","https://github.com/cheeriojs/dom-renderer"
"dom-walk@0.1.2","MIT","https://github.com/Raynos/dom-walk"
"domain-browser@1.2.0","MIT","https://github.com/bevry/domain-browser"
"domelementtype@1.3.1","BSD-2-Clause","https://github.com/fb55/domelementtype"
"domelementtype@2.0.1","BSD-2-Clause","https://github.com/fb55/domelementtype"
"domexception@1.0.1","MIT","https://github.com/jsdom/domexception"
"domhandler@2.4.2","BSD-2-Clause","https://github.com/fb55/DomHandler"
"domutils@1.5.1","BSD*","https://github.com/FB55/domutils"
"domutils@1.7.0","BSD-2-Clause","https://github.com/FB55/domutils"
"dot-case@3.0.3","MIT","https://github.com/blakeembrey/change-case"
"dot-prop@5.2.0","MIT","https://github.com/sindresorhus/dot-prop"
"dotenv-expand@5.1.0","BSD-2-Clause",""
"dotenv@8.2.0","BSD-2-Clause","https://github.com/motdotla/dotenv"
"downshift@5.2.2","MIT","https://github.com/downshift-js/downshift"
"duplexer@0.1.1","MIT","https://github.com/Raynos/duplexer"
"duplexify@3.7.1","MIT","https://github.com/mafintosh/duplexify"
"ecc-jsbn@0.1.2","MIT","https://github.com/quartzjer/ecc-jsbn"
"ee-first@1.1.1","MIT","https://github.com/jonathanong/ee-first"
"ejs@2.7.4","Apache-2.0","https://github.com/mde/ejs"
"electron-to-chromium@1.3.356","ISC","https://github.com/kilian/electron-to-chromium"
"electron-to-chromium@1.3.397","ISC","https://github.com/kilian/electron-to-chromium"
"electron-to-chromium@1.3.414","ISC","https://github.com/kilian/electron-to-chromium"
"electron-to-chromium@1.3.483","ISC","https://github.com/kilian/electron-to-chromium"
"elegant-spinner@1.0.1","MIT","https://github.com/sindresorhus/elegant-spinner"
"elegant-spinner@2.0.0","MIT","https://github.com/sindresorhus/elegant-spinner"
"elliptic@6.5.2","MIT","https://github.com/indutny/elliptic"
"emoji-regex@6.1.1","MIT","https://github.com/mathiasbynens/emoji-regex"
"emoji-regex@7.0.3","MIT","https://github.com/mathiasbynens/emoji-regex"
"emoji-regex@8.0.0","MIT","https://github.com/mathiasbynens/emoji-regex"
"emojis-list@2.1.0","MIT","https://github.com/kikobeats/emojis-list"
"emojis-list@3.0.0","MIT","https://github.com/kikobeats/emojis-list"
"encodeurl@1.0.2","MIT","https://github.com/pillarjs/encodeurl"
"encoding@0.1.12","MIT","https://github.com/andris9/encoding"
"end-of-stream@1.4.4","MIT","https://github.com/mafintosh/end-of-stream"
"enhanced-resolve@4.1.1","MIT","https://github.com/webpack/enhanced-resolve"
"enhanced-resolve@4.2.0","MIT","https://github.com/webpack/enhanced-resolve"
"enquirer@2.3.5","MIT","https://github.com/enquirer/enquirer"
"entities@1.1.2","BSD-2-Clause","https://github.com/fb55/entities"
"entities@2.0.0","BSD-2-Clause","https://github.com/fb55/entities"
"errno@0.1.7","MIT","https://github.com/rvagg/node-errno"
"error-ex@1.3.2","MIT","https://github.com/qix-/node-error-ex"
"es-abstract@1.17.5","MIT","https://github.com/ljharb/es-abstract"
"es-to-primitive@1.2.1","MIT","https://github.com/ljharb/es-to-primitive"
"es5-ext@0.10.53","ISC","https://github.com/medikoo/es5-ext"
"es6-iterator@2.0.3","MIT","https://github.com/medikoo/es6-iterator"
"es6-object-assign@1.1.0","MIT","https://github.com/rubennorte/es6-object-assign"
"es6-promise@4.2.8","MIT","https://github.com/stefanpenner/es6-promise"
"es6-symbol@3.1.3","ISC","https://github.com/medikoo/es6-symbol"
"escalade@3.0.1","MIT","https://github.com/lukeed/escalade"
"escape-html@1.0.3","MIT","https://github.com/component/escape-html"
"escape-string-regexp@1.0.5","MIT","https://github.com/sindresorhus/escape-string-regexp"
"escape-string-regexp@2.0.0","MIT","https://github.com/sindresorhus/escape-string-regexp"
"escodegen@1.14.1","BSD-2-Clause","https://github.com/estools/escodegen"
"eslint-config-airbnb-base@14.1.0","MIT","https://github.com/airbnb/javascript"
"eslint-config-airbnb-typescript-prettier@2.1.1","MIT","https://github.com/toshi-toma/eslint-config-airbnb-typescript-prettier"
"eslint-config-airbnb@18.1.0","MIT","https://github.com/airbnb/javascript"
"eslint-config-prettier@6.11.0","MIT","https://github.com/prettier/eslint-config-prettier"
"eslint-config-react-app@5.2.1","MIT","https://github.com/facebook/create-react-app"
"eslint-import-resolver-node@0.3.3","MIT","https://github.com/benmosher/eslint-plugin-import"
"eslint-loader@3.0.3","MIT","https://github.com/webpack-contrib/eslint-loader"
"eslint-module-utils@2.6.0","MIT","https://github.com/benmosher/eslint-plugin-import"
"eslint-plugin-cypress@2.11.1","MIT","https://github.com/cypress-io/eslint-plugin-cypress"
"eslint-plugin-flowtype@4.6.0","BSD-3-Clause","https://github.com/gajus/eslint-plugin-flowtype"
"eslint-plugin-import@2.20.1","MIT","https://github.com/benmosher/eslint-plugin-import"
"eslint-plugin-import@2.20.2","MIT","https://github.com/benmosher/eslint-plugin-import"
"eslint-plugin-jsx-a11y@6.2.3","MIT","https://github.com/evcohen/eslint-plugin-jsx-a11y"
"eslint-plugin-prettier@3.1.3","MIT","https://github.com/prettier/eslint-plugin-prettier"
"eslint-plugin-react-hooks@1.7.0","MIT","https://github.com/facebook/react"
"eslint-plugin-react-hooks@3.0.0","MIT","https://github.com/facebook/react"
"eslint-plugin-react@7.19.0","MIT","https://github.com/yannickcr/eslint-plugin-react"
"eslint-plugin-react@7.20.0","MIT","https://github.com/yannickcr/eslint-plugin-react"
"eslint-scope@3.7.3","BSD-2-Clause","https://github.com/eslint/eslint-scope"
"eslint-scope@4.0.3","BSD-2-Clause","https://github.com/eslint/eslint-scope"
"eslint-scope@5.0.0","BSD-2-Clause","https://github.com/eslint/eslint-scope"
"eslint-utils@1.4.3","MIT","https://github.com/mysticatea/eslint-utils"
"eslint-utils@2.0.0","MIT","https://github.com/mysticatea/eslint-utils"
"eslint-visitor-keys@1.1.0","Apache-2.0","https://github.com/eslint/eslint-visitor-keys"
"eslint@5.16.0","MIT","https://github.com/eslint/eslint"
"eslint@6.8.0","MIT","https://github.com/eslint/eslint"
"espree@3.5.4","BSD-2-Clause","https://github.com/eslint/espree"
"espree@5.0.1","BSD-2-Clause","https://github.com/eslint/espree"
"espree@6.2.1","BSD-2-Clause","https://github.com/eslint/espree"
"esprima@2.7.3","BSD-2-Clause","https://github.com/jquery/esprima"
"esprima@4.0.1","BSD-2-Clause","https://github.com/jquery/esprima"
"esquery@1.3.1","BSD-3-Clause","https://github.com/estools/esquery"
"esrecurse@4.2.1","BSD-2-Clause","https://github.com/estools/esrecurse"
"estraverse@4.3.0","BSD-2-Clause","https://github.com/estools/estraverse"
"estraverse@5.1.0","BSD-2-Clause","https://github.com/estools/estraverse"
"estree-walker@0.6.1","MIT","https://github.com/Rich-Harris/estree-walker"
"estree-walker@0.9.0","MIT","https://github.com/Rich-Harris/estree-walker"
"estree-walker@1.0.1","MIT","https://github.com/Rich-Harris/estree-walker"
"esutils@2.0.3","BSD-2-Clause","https://github.com/estools/esutils"
"etag@1.8.1","MIT","https://github.com/jshttp/etag"
"eventemitter2@4.1.2","MIT","https://github.com/hij1nx/EventEmitter2"
"eventemitter3@4.0.0","MIT","https://github.com/primus/eventemitter3"
"events@3.1.0","MIT","https://github.com/Gozala/events"
"eventsource@1.0.7","MIT","https://github.com/EventSource/eventsource"
"evp_bytestokey@1.0.3","MIT","https://github.com/crypto-browserify/EVP_BytesToKey"
"exec-sh@0.3.4","MIT","https://github.com/tsertkov/exec-sh"
"execa@0.7.0","MIT","https://github.com/sindresorhus/execa"
"execa@0.8.0","MIT","https://github.com/sindresorhus/execa"
"execa@1.0.0","MIT","https://github.com/sindresorhus/execa"
"execa@4.0.2","MIT","https://github.com/sindresorhus/execa"
"execall@2.0.0","MIT","https://github.com/sindresorhus/execall"
"executable@4.1.1","MIT","https://github.com/kevva/executable"
"exenv@1.2.2","BSD-3-Clause","https://github.com/JedWatson/exenv"
"exit-hook@1.1.1","MIT","https://github.com/sindresorhus/exit-hook"
"exit@0.1.2","MIT","https://github.com/cowboy/node-exit"
"expand-brackets@2.1.4","MIT","https://github.com/jonschlinkert/expand-brackets"
"expand-tilde@2.0.2","MIT","https://github.com/jonschlinkert/expand-tilde"
"expect@24.9.0","MIT","https://github.com/facebook/jest"
"express@4.17.1","MIT","https://github.com/expressjs/express"
"ext@1.4.0","ISC","https://github.com/medikoo/es5-ext/tree/ext"
"extend-shallow@2.0.1","MIT","https://github.com/jonschlinkert/extend-shallow"
"extend-shallow@3.0.2","MIT","https://github.com/jonschlinkert/extend-shallow"
"extend@3.0.2","MIT","https://github.com/justmoon/node-extend"
"external-editor@3.1.0","MIT","https://github.com/mrkmg/node-external-editor"
"extglob@2.0.4","MIT","https://github.com/micromatch/extglob"
"extract-zip@1.7.0","BSD-2-Clause","https://github.com/maxogden/extract-zip"
"extsprintf@1.3.0","MIT","https://github.com/davepacheco/node-extsprintf"
"extsprintf@1.4.0","MIT","https://github.com/davepacheco/node-extsprintf"
"faker@4.1.0","MIT","https://github.com/Marak/Faker.js"
"fast-deep-equal@2.0.1","MIT","https://github.com/epoberezkin/fast-deep-equal"
"fast-deep-equal@3.1.1","MIT","https://github.com/epoberezkin/fast-deep-equal"
"fast-diff@1.2.0","Apache-2.0","https://github.com/jhchen/fast-diff"
"fast-glob@2.2.7","MIT","https://github.com/mrmlnc/fast-glob"
"fast-glob@3.2.2","MIT","https://github.com/mrmlnc/fast-glob"
"fast-json-stable-stringify@2.1.0","MIT","https://github.com/epoberezkin/fast-json-stable-stringify"
"fast-levenshtein@2.0.6","MIT","https://github.com/hiddentao/fast-levenshtein"
"fast-url-parser@1.1.3","MIT","https://github.com/petkaantonov/urlparser"
"fastq@1.7.0","ISC","https://github.com/mcollina/fastq"
"faye-websocket@0.10.0","MIT","https://github.com/faye/faye-websocket-node"
"faye-websocket@0.11.3","Apache-2.0","https://github.com/faye/faye-websocket-node"
"fb-watchman@2.0.1","Apache-2.0","https://github.com/facebook/watchman"
"fd-slicer@1.1.0","MIT","https://github.com/andrewrk/node-fd-slicer"
"fetch-intercept@2.3.1","MIT","https://github.com/werk85/fetch-intercept"
"fetch-retry@4.0.1","MIT","https://github.com/jonbern/fetch-retry"
"figgy-pudding@3.5.2","ISC","https://github.com/npm/figgy-pudding"
"figures@1.7.0","MIT","https://github.com/sindresorhus/figures"
"figures@2.0.0","MIT","https://github.com/sindresorhus/figures"
"figures@3.2.0","MIT","https://github.com/sindresorhus/figures"
"file-entry-cache@5.0.1","MIT","https://github.com/royriojas/file-entry-cache"
"file-loader@4.3.0","MIT","https://github.com/webpack-contrib/file-loader"
"file-selector@0.1.12","MIT",""
"file-uri-to-path@1.0.0","MIT","https://github.com/TooTallNate/file-uri-to-path"
"filesize@3.6.1","BSD-3-Clause","https://github.com/avoidwork/filesize.js"
"filesize@6.0.1","BSD-3-Clause","https://github.com/avoidwork/filesize.js"
"fill-range@4.0.0","MIT","https://github.com/jonschlinkert/fill-range"
"fill-range@7.0.1","MIT","https://github.com/jonschlinkert/fill-range"
"finalhandler@1.1.2","MIT","https://github.com/pillarjs/finalhandler"
"find-cache-dir@0.1.1","MIT","https://github.com/jamestalmage/find-cache-dir"
"find-cache-dir@2.1.0","MIT","https://github.com/avajs/find-cache-dir"
"find-cache-dir@3.3.1","MIT","https://github.com/avajs/find-cache-dir"
"find-root@1.1.0","MIT","https://github.com/js-n/find-root"
"find-up@1.1.2","MIT","https://github.com/sindresorhus/find-up"
"find-up@2.1.0","MIT","https://github.com/sindresorhus/find-up"
"find-up@3.0.0","MIT","https://github.com/sindresorhus/find-up"
"find-up@4.1.0","MIT","https://github.com/sindresorhus/find-up"
"find-versions@3.2.0","MIT","https://github.com/sindresorhus/find-versions"
"findup-sync@3.0.0","MIT","https://github.com/gulpjs/findup-sync"
"findup@0.1.5","MIT","https://github.com/Filirom1/findup"
"flat-cache@2.0.1","MIT","https://github.com/royriojas/flat-cache"
"flatted@2.0.2","ISC","https://github.com/WebReflection/flatted"
"flatten@1.0.3","MIT","https://github.com/mk-pmb/flatten-js"
"flush-write-stream@1.1.1","MIT","https://github.com/mafintosh/flush-write-stream"
"follow-redirects@1.11.0","MIT","https://github.com/follow-redirects/follow-redirects"
"for-in@0.1.8","MIT","https://github.com/jonschlinkert/for-in"
"for-in@1.0.2","MIT","https://github.com/jonschlinkert/for-in"
"for-own@0.1.5","MIT","https://github.com/jonschlinkert/for-own"
"forever-agent@0.6.1","Apache-2.0","https://github.com/mikeal/forever-agent"
"fork-ts-checker-webpack-plugin@1.5.0","MIT","https://github.com/TypeStrong/fork-ts-checker-webpack-plugin"
"fork-ts-checker-webpack-plugin@3.1.1","MIT","https://github.com/TypeStrong/fork-ts-checker-webpack-plugin"
"form-data@2.3.3","MIT","https://github.com/form-data/form-data"
"forwarded@0.1.2","MIT","https://github.com/jshttp/forwarded"
"fragment-cache@0.2.1","MIT","https://github.com/jonschlinkert/fragment-cache"
"fresh@0.5.2","MIT","https://github.com/jshttp/fresh"
"from2@2.3.0","MIT","https://github.com/hughsk/from2"
"fs-extra@4.0.3","MIT","https://github.com/jprichardson/node-fs-extra"
"fs-extra@7.0.1","MIT","https://github.com/jprichardson/node-fs-extra"
"fs-extra@8.1.0","MIT","https://github.com/jprichardson/node-fs-extra"
"fs-minipass@2.1.0","ISC","https://github.com/npm/fs-minipass"
"fs-write-stream-atomic@1.0.10","ISC","https://github.com/npm/fs-write-stream-atomic"
"fs.realpath@1.0.0","ISC","https://github.com/isaacs/fs.realpath"
"fsevents@2.1.2","MIT","https://github.com/fsevents/fsevents"
"fsevents@2.1.3","MIT","https://github.com/fsevents/fsevents"
"fstream@1.0.12","ISC","https://github.com/npm/fstream"
"function-bind@1.1.1","MIT","https://github.com/Raynos/function-bind"
"function.name-polyfill@1.0.6","MIT","https://github.com/JamesMGreene/Function.name"
"functional-red-black-tree@1.0.1","MIT","https://github.com/mikolalysenko/functional-red-black-tree"
"gauge@2.7.4","ISC","https://github.com/iarna/gauge"
"gaze@1.1.3","MIT","https://github.com/shama/gaze"
"gensync@1.0.0-beta.1","MIT",""
"get-caller-file@1.0.3","ISC","https://github.com/stefanpenner/get-caller-file"
"get-caller-file@2.0.5","ISC","https://github.com/stefanpenner/get-caller-file"
"get-own-enumerable-property-symbols@3.0.2","ISC","https://github.com/mightyiam/get-own-enumerable-property-symbols"
"get-stdin@4.0.1","MIT","https://github.com/sindresorhus/get-stdin"
"get-stdin@6.0.0","MIT","https://github.com/sindresorhus/get-stdin"
"get-stdin@7.0.0","MIT","https://github.com/sindresorhus/get-stdin"
"get-stream@3.0.0","MIT","https://github.com/sindresorhus/get-stream"
"get-stream@4.1.0","MIT","https://github.com/sindresorhus/get-stream"
"get-stream@5.1.0","MIT","https://github.com/sindresorhus/get-stream"
"get-value@2.0.6","MIT","https://github.com/jonschlinkert/get-value"
"getos@3.1.4","MIT","https://github.com/retrohacker/getos"
"getpass@0.1.7","MIT","https://github.com/arekinath/node-getpass"
"github-slugger@1.3.0","ISC","https://github.com/Flet/github-slugger"
"glob-parent@3.1.0","ISC","https://github.com/es128/glob-parent"
"glob-parent@5.1.1","ISC","https://github.com/gulpjs/glob-parent"
"glob-to-regexp@0.3.0","BSD*","https://github.com/fitzgen/glob-to-regexp"
"glob@7.1.6","ISC","https://github.com/isaacs/node-glob"
"global-dirs@0.1.1","MIT","https://github.com/sindresorhus/global-dirs"
"global-modules@1.0.0","MIT","https://github.com/jonschlinkert/global-modules"
"global-modules@2.0.0","MIT","https://github.com/jonschlinkert/global-modules"
"global-prefix@1.0.2","MIT","https://github.com/jonschlinkert/global-prefix"
"global-prefix@3.0.0","MIT","https://github.com/jonschlinkert/global-prefix"
"global@4.4.0","MIT","https://github.com/Raynos/global"
"globals@11.12.0","MIT","https://github.com/sindresorhus/globals"
"globals@12.4.0","MIT","https://github.com/sindresorhus/globals"
"globby@11.0.0","MIT","https://github.com/sindresorhus/globby"
"globby@6.1.0","MIT","https://github.com/sindresorhus/globby"
"globby@7.1.1","MIT","https://github.com/sindresorhus/globby"
"globby@8.0.2","MIT","https://github.com/sindresorhus/globby"
"globjoin@0.1.4","MIT","https://github.com/amobiz/globjoin"
"globule@1.3.1","MIT","https://github.com/cowboy/node-globule"
"glogg@1.0.2","MIT","https://github.com/gulpjs/glogg"
"gonzales-pe@4.3.0","MIT","https://github.com/tonyganch/gonzales-pe"
"good-listener@1.2.2","MIT","https://github.com/zenorocha/good-listener"
"graceful-fs@4.2.3","ISC","https://github.com/isaacs/node-graceful-fs"
"growly@1.3.0","MIT","https://github.com/theabraham/growly"
"gud@1.0.0","MIT","https://github.com/jamiebuilds/global-unique-id"
"gzip-size@5.1.1","MIT","https://github.com/sindresorhus/gzip-size"
"handle-thing@2.0.1","MIT","https://github.com/indutny/handle-thing"
"har-schema@2.0.0","ISC","https://github.com/ahmadnassri/har-schema"
"har-validator@5.1.3","MIT","https://github.com/ahmadnassri/node-har-validator"
"hard-rejection@2.1.0","MIT","https://github.com/sindresorhus/hard-rejection"
"harmony-reflect@1.6.1","(Apache-2.0 OR MPL-1.1)","git+https://tvcutsem@github.com/tvcutsem/harmony-reflect"
"has-ansi@2.0.0","MIT","https://github.com/sindresorhus/has-ansi"
"has-flag@1.0.0","MIT","https://github.com/sindresorhus/has-flag"
"has-flag@3.0.0","MIT","https://github.com/sindresorhus/has-flag"
"has-flag@4.0.0","MIT","https://github.com/sindresorhus/has-flag"
"has-symbols@1.0.1","MIT","https://github.com/ljharb/has-symbols"
